product_id,0,1,2,3,4,10,11,12,13,14,20,21,22,23,24,30,31,32,33,34,40,41,42,43,44,50,51,52,53,54,60,61,62,63,64,70,71,72,73,74,80,81,82,83,84,90,91,92,93,94,100,101,102,103,104,110,111,112,113,114,120,121,122,123,124
0,0.9999999999999994,0.9281916347921719,0.8691796863515643,0.8946751827145377,0.9280125662443222,0.5406941561896146,0.5041557636009162,0.4818240036073781,0.4366936450619699,0.48295204852139556,0.5416360576997202,0.5136832759507054,0.5172161509753117,0.47805488106354543,0.553284592861855,0.5347869025814739,0.528079541810537,0.5484188018646586,0.5133763244587309,0.4638280368127609,0.5109204860592989,0.5846841867078819,0.557415164346893,0.5327821366500577,0.48296705425548003,0.5277593965602508,0.5131255911961762,0.39970543865447916,0.5052911526399112,0.5256963779667073,0.5242087112914103,0.5778841114388497,0.5608353026532188,0.5430682363499174,0.4950821982042207,0.49290064570026865,0.5381706602690898,0.5606971293871674,0.5422212357257447,0.5387543839885894,0.5491430140906924,0.5061676340491015,0.550091331338023,0.5907139845660333,0.4912968551662138,0.446168442285848,0.5186959257254288,0.5171819831040292,0.5175106656812831,0.4542182449663939,0.5001181893409723,0.5756416230362331,0.5104391666061937,0.5163729584456975,0.5342088030303462,0.5544788620954259,0.5732986382953726,0.5010703376163278,0.5877067989818514,0.51172824211752,0.5723876130623948,0.5389307852799712,0.49201664428207204,0.5043386708266706,0.5141101631111802
1,0.9281916347921719,0.9999999999999997,0.8309347048245265,0.8962091898942672,0.9126845438120463,0.4351145038167938,0.477577003412383,0.43114129873001694,0.5212477147154956,0.4394065488077823,0.5422337111238481,0.5257877478238868,0.4985586997070528,0.47409286184827615,0.5456280085040741,0.552940271068612,0.5069735295243046,0.5647576572452931,0.48017411819118055,0.5024004773368328,0.42430819905952816,0.545306821404844,0.5457658281598473,0.5008474582352349,0.4587051006732728,0.5029406930599275,0.4873486170407948,0.326910123746013,0.5261150765672359,0.5238951018173468,0.5427285755014796,0.51528254085829,0.5133011332883597,0.5257443666632473,0.4980113122967916,0.488431298897747,0.5525789639955376,0.5709619953578086,0.5016135984986506,0.5215681261362212,0.4806779288284909,0.5800982631511161,0.5591705962630642,0.54002100854855,0.511686184897838,0.45946098737935204,0.5143140075384975,0.4181848353993074,0.4529893826260168,0.502858055072129,0.5065307169959095,0.5548765995358501,0.5341246770707855,0.48170808018430955,0.5326139250664353,0.5525789639955376,0.5217983595209157,0.48733196979990995,0.5077958715563018,0.5201743237318396,0.4848623986844496,0.4913409770162214,0.449342182469624,0.5200926829365896,0.4977100555847437
2,0.8691796863515643,0.8309347048245265,0.9999999999999998,0.8121949833516109,0.8444988422571358,0.504871719387054,0.5568059167155308,0.5782189554348048,0.5328701692569687,0.5219388670016825,0.541876304355003,0.5079630785281254,0.4926636902350888,0.5171504157246142,0.49156769217130414,0.5324014440316727,0.5410324403362311,0.5020437123388048,0.5305458361101395,0.42599821613620487,0.5027950316591129,0.5376753638245508,0.5576624099409305,0.508100926632507,0.5067709361888432,0.5197435898685872,0.417423554968361,0.46652985276364534,0.5406205059012894,0.4421417577934627,0.5514186573387801,0.4437481418085467,0.5718328021574036,0.5297263903021049,0.4815434123430766,0.5644509944890578,0.5520055660294887,0.5151949296337586,0.49130855136326884,0.526160177397829,0.49139578373543846,0.41702882811414943,0.489569135882128,0.46419897037289026,0.5170305677507748,0.6024486924768298,0.5866411466110616,0.4390157188876653,0.5335600511325685,0.5144091183670135,0.5456606744659313,0.4517812304569953,0.5537216928138233,0.4348611767670152,0.5407518998772001,0.5139362166481447,0.3986396244954809,0.5342995106234376,0.4115772364571862,0.5972810934315527,0.5219388670016825,0.527746742330941,0.5653009971610736,0.5182733080265878,0.5286253726883797
3,0.8946751827145377,0.8962091898942672,0.8121949833516109,1.0,0.9186130220457448,0.49923062255855144,0.5463631929434264,0.4756002579294135,0.4902059906689179,0.5670959649355429,0.4882844362978812,0.5857209265787645,0.5515569035656431,0.5681191902417773,0.5732311896961316,0.4829279887326201,0.5678681810753067,0.5383021594965108,0.5318309049893669,0.5531925959533419,0.5148687877027296,0.5045669758448329,0.5121729273958721,0.555096477741747,0.5568024290006257,0.5540696834621432,0.5604362183576724,0.46917507808176084,0.548046941636359,0.5727587729229193,0.5485871556084576,0.5176664659379896,0.49911058334559766,0.5463004028254952,0.5232055770243508,0.5276247292997146,0.5224804130209296,0.5533985010221855,0.5761970090734188,0.5724163617224792,0.5375756441988512,0.5564500434620151,0.5094370092079206,0.5191946621251577,0.4945664772933708,0.4554555251783197,0.4803954180705957,0.45503143836136395,0.4605541930292241,0.5343008961306394,0.5224804130209297,0.5100792065068472,0.5130476870145072,0.4755384049543187,0.5427298932127635,0.5170379087186283,0.5617652129161378,0.46656785914383525,0.5256397650036445,0.4781785833396453,0.5193405152567604,0.5182300659589552,0.4772055306504863,0.5451843866770923,0.4411876610917166
4,0.9280125662443222,0.9126845438120463,0.8444988422571358,0.9186130220457448,1.0000000000000002,0.4729970993478488,0.5330072694864987,0.4515151177317544,0.4255512713907182,0.5090971680932702,0.5512167572441342,0.5168787874080065,0.5273922879198519,0.5128738653445637,0.5311200909247359,0.5930232558139535,0.5075074227535209,0.5962153132020875,0.47835429412484315,0.5227689848554471,0.46657707199032455,0.5413866496177135,0.49770351294984033,0.5331611363764173,0.5193313105765468,0.4876920665717664,0.5862456245864212,0.3668126156726501,0.5369690454895454,0.5600823038551715,0.5454108454136365,0.5621171880166098,0.543276156809904,0.570662252187902,0.4651206395144442,0.48126165569686885,0.518411033833193,0.5467916420264648,0.5221530607489047,0.536461273228943,0.5142182764328936,0.5612874527825853,0.5998277099749116,0.5274914355103343,0.476325508229541,0.4785861168481095,0.4964086046717072,0.38233414965623386,0.43358741732569317,0.4853955161976179,0.490280202539919,0.5356076346814214,0.5060921719992593,0.4155607814173623,0.5277269185912575,0.5606072807731041,0.5726067733025914,0.4527396942148451,0.5126753370390409,0.5201657916520548,0.5090971680932702,0.5267145152495376,0.5285456130896169,0.5349436994015028,0.46150539073737734
10,0.5406941561896146,0.4351145038167938,0.504871719387054,0.49923062255855144,0.4729970993478488,0.9999999999999996,0.9092331411120371,0.914019553307636,0.7734643508681547,0.8712371226361201,0.4886062012324785,0.48952652383603257,0.538846271400552,0.5037236657137935,0.5456280085040743,0.4729970993478488,0.5020032008034782,0.46455871805661203,0.5526532303709816,0.463754286772461,0.5176560028526243,0.5302983767790227,0.527369227210639,0.5558856404588871,0.5537521035154825,0.5634798505578817,0.5268633697738322,0.49036518561901954,0.4369430296914332,0.438762147772028,0.4769432936225123,0.5217235726190186,0.5515256857672802,0.5421738781214737,0.4892742717301811,0.5278209197765975,0.4973210675959838,0.49011781902395957,0.5257877478238867,0.5215681261362212,0.5659594968464491,0.36571412242135576,0.448501415752666,0.5647926144452723,0.5185086673631425,0.4668716484661158,0.49387768935815984,0.5974069077132963,0.5041333451805671,0.48761993219115546,0.5433693145956119,0.47921160869005236,0.5239508736980086,0.5702980719423435,0.5286093090884922,0.5180427787458165,0.49596675756443465,0.48733196979990995,0.48788230796585863,0.4985003935763461,0.5303182485611168,0.5184227631509739,0.5340008545291183,0.5247363676056663,0.5495548530414877
11,0.5041557636009162,0.477577003412383,0.5568059167155308,0.5463631929434264,0.5330072694864987,0.9092331411120371,0.9999999999999999,0.888736154792511,0.839541028497593,0.9752897672082825,0.4982430908366829,0.5453355761240842,0.563475984664791,0.5793061743631208,0.5428416049593087,0.5209845491221414,0.5740737696685937,0.5479637146058318,0.5477347593510191,0.5308323360654766,0.5717560974063126,0.5477308254522658,0.5201358741711773,0.5694739876791248,0.5493943981368634,0.5518748579749688,0.5229537866613315,0.5127132740058056,0.5739761883780946,0.5239469957966838,0.5573340297254019,0.5075842045589595,0.5420129665785004,0.5554466192233044,0.5045647979785312,0.5781665870962559,0.5526336992302061,0.5319222650282808,0.5671489991690478,0.5770874149382922,0.5316780187663154,0.48551770322752363,0.5080687201867155,0.5066574600382077,0.5458526608356221,0.5795376653511264,0.5696099458721269,0.4492226190537046,0.5274228510504859,0.5614601366370153,0.5429383711735357,0.4400004185499433,0.5538769367079199,0.4196783698274728,0.5613040287851103,0.5193925744644795,0.4910432947985455,0.5169721704010729,0.49115006349871704,0.5541252779195415,0.5241043141539835,0.5399438657695927,0.5602030895440366,0.5503136812744698,0.48029411527148963
12,0.4818240036073781,0.43114129873001694,0.5782189554348048,0.4756002579294135,0.4515151177317544,0.914019553307636,0.888736154792511,0.9999999999999998,0.8990223254038102,0.8443643817640643,0.5474375845612306,0.5233819095182024,0.4854234269274504,0.5280927261800031,0.5057116329928111,0.4966666295049299,0.5202709421120164,0.43215609828004553,0.5765131857426985,0.451095035065388,0.4281696502170433,0.48599723752490553,0.5495319562599504,0.49736473130199366,0.578832879882214,0.5400617248673216,0.44635477548271163,0.49236596391733084,0.4767785870483499,0.4191822984207525,0.5408146497589272,0.40744067683325363,0.5715955349962992,0.5493350092661531,0.5000432881694244,0.5517272099135692,0.5045517920119904,0.4984593095171279,0.48242158616460395,0.5049927816941189,0.5371307018516028,0.4083587323137027,0.42986177404038234,0.47382452564353505,0.4623965610428327,0.5022606095361442,0.4976027744745323,0.47987554841735125,0.4676758206986201,0.5192538351230007,0.5825752650035352,0.4938291646584311,0.532473259106375,0.5587263259913837,0.5428289968981059,0.5201564866102993,0.41628884271516065,0.5011587681287649,0.3749027722010556,0.5386185014552415,0.5191699914900666,0.515682256295096,0.5394490624751247,0.5350369920619996,0.5778253026312999
13,0.4366936450619699,0.5212477147154956,0.5328701692569687,0.4902059906689179,0.4255512713907182,0.7734643508681547,0.839541028497593,0.8990223254038102,1.0000000000000004,0.8176894180588727,0.5249994873054386,0.572418195745458,0.4547981891871433,0.5003844220930422,0.5084751798731266,0.4842479984790931,0.5255089483542897,0.4614791034954485,0.5088816890758622,0.4540034830713326,0.392540507864431,0.4407864032715243,0.5673086289311755,0.44855899659620646,0.49153915231142425,0.5231388366621641,0.37716825457067865,0.4114755998989118,0.5303300858899106,0.4615918105684432,0.5675434522017376,0.35469022114947857,0.4931533549328053,0.4921724770690071,0.4811252243246881,0.5205792062953536,0.5477225575051662,0.5342244506353423,0.4392976851069795,0.49236596391733095,0.444006783634752,0.5000000000000001,0.4747102213336923,0.4146880494987125,0.48089047182263067,0.5060255104368715,0.49516405026697813,0.416702740141187,0.46671106459909206,0.5118645830285228,0.5477225575051661,0.5185185185185186,0.5266292389380378,0.5000371843974782,0.5204351886245472,0.48686449556014766,0.36415399573275675,0.49632274209618465,0.3289758474798845,0.5251509076289174,0.45056355688958294,0.46870082651783745,0.4590202484393976,0.5114303432768463,0.5024717205401897
