product_id,0,1,2,3,4,10,11,12,13,14,20,21,22,23,24,30,31,32,33,34,40,41,42,43,44,50,51,52,53,54,60,61,62,63,64,70,71,72,73,74,80,81,82,83,84,90,91,92,93,94,100,101,102,103,104,110,111,112,113,114,120,121,122,123,124
0,2.611111111111111,2.4523809523809526,2.3333333333333335,2.333333333333333,2.4583333333333335,1.4285714285714284,1.291666666666667,1.3148148148148144,1.222222222222222,1.2857142857142856,1.4259259259259258,1.3333333333333333,1.3181818181818181,1.242424242424242,1.3958333333333335,1.4166666666666665,1.3636363636363633,1.4166666666666667,1.3333333333333333,1.2708333333333333,1.4166666666666665,1.4999999999999996,1.4259259259259258,1.3666666666666667,1.269230769230769,1.3333333333333335,1.3749999999999998,1.2083333333333333,1.3333333333333333,1.4166666666666667,1.3499999999999999,1.5833333333333333,1.4500000000000002,1.3725490196078431,1.3333333333333333,1.2619047619047616,1.3750000000000002,1.424242424242424,1.4074074074074072,1.3611111111111112,1.4285714285714282,1.4166666666666665,1.4814814814814814,1.53030303030303,1.2708333333333333,1.2142857142857142,1.3437499999999998,1.4666666666666668,1.4285714285714284,1.202380952380952,1.2777777777777777,1.6111111111111107,1.2878787878787876,1.4629629629629628,1.3452380952380951,1.4166666666666667,1.5666666666666667,1.3499999999999999,1.6666666666666665,1.3333333333333333,1.5238095238095235,1.4047619047619044,1.3333333333333333,1.2777777777777777,1.4
1,2.4523809523809526,2.673469387755102,2.2571428571428567,2.3650793650793647,2.446428571428571,1.163265306122449,1.238095238095238,1.1904761904761902,1.4761904761904758,1.183673469387755,1.4444444444444442,1.3809523809523807,1.2857142857142858,1.2467532467532467,1.392857142857143,1.482142857142857,1.3246753246753245,1.4761904761904758,1.2619047619047616,1.392857142857143,1.1904761904761902,1.4155844155844155,1.4126984126984123,1.3,1.2197802197802197,1.2857142857142854,1.3214285714285714,0.9999999999999998,1.4047619047619044,1.4285714285714288,1.4142857142857141,1.4285714285714286,1.3428571428571427,1.3445378151260508,1.357142857142857,1.2653061224489794,1.4285714285714288,1.4675324675324675,1.3174603174603172,1.333333333333333,1.2653061224489794,1.642857142857143,1.5238095238095235,1.4155844155844157,1.339285714285714,1.2653061224489797,1.3482142857142858,1.2000000000000002,1.2653061224489799,1.3469387755102042,1.309523809523809,1.5714285714285714,1.3636363636363635,1.3809523809523807,1.357142857142857,1.4285714285714288,1.4428571428571428,1.3285714285714285,1.457142857142857,1.3714285714285714,1.306122448979592,1.295918367346939,1.2321428571428572,1.3333333333333333,1.3714285714285714
2,2.3333333333333335,2.2571428571428567,2.7600000000000007,2.1777777777777776,2.3,1.3714285714285717,1.4666666666666668,1.6222222222222218,1.5333333333333332,1.4285714285714286,1.4666666666666668,1.3555555555555556,1.290909090909091,1.3818181818181818,1.275,1.4499999999999997,1.4363636363636363,1.3333333333333333,1.4166666666666665,1.2,1.4333333333333333,1.4181818181818184,1.4666666666666666,1.3400000000000005,1.3692307692307695,1.3499999999999999,1.1500000000000001,1.4500000000000002,1.4666666666666666,1.225,1.46,1.2500000000000002,1.5200000000000002,1.3764705882352943,1.3333333333333335,1.485714285714286,1.4499999999999997,1.3454545454545455,1.3111111111111111,1.3666666666666667,1.3142857142857143,1.2000000000000002,1.3555555555555556,1.2363636363636366,1.3750000000000002,1.685714285714286,1.5625000000000002,1.2799999999999998,1.5142857142857147,1.4,1.4333333333333331,1.3,1.4363636363636365,1.2666666666666666,1.4,1.3499999999999999,1.12,1.4800000000000004,1.2,1.5999999999999999,1.4285714285714284,1.4142857142857141,1.5750000000000002,1.35,1.48
3,2.333333333333333,2.3650793650793647,2.1777777777777776,2.604938271604938,2.430555555555555,1.3174603174603172,1.398148148148148,1.296296296296296,1.3703703703703702,1.5079365079365077,1.2839506172839503,1.5185185185185184,1.404040404040404,1.4747474747474747,1.4444444444444442,1.277777777777778,1.4646464646464645,1.3888888888888884,1.3796296296296295,1.5138888888888886,1.4259259259259258,1.2929292929292926,1.3086419753086418,1.4222222222222223,1.4615384615384617,1.3981481481481477,1.5,1.4166666666666665,1.4444444444444442,1.5416666666666667,1.4111111111111108,1.4166666666666667,1.288888888888889,1.3790849673202612,1.4074074074074072,1.3492063492063489,1.3333333333333335,1.4040404040404038,1.493827160493827,1.444444444444444,1.3968253968253963,1.5555555555555554,1.3703703703703702,1.3434343434343434,1.277777777777778,1.2380952380952381,1.2430555555555556,1.2888888888888888,1.2698412698412695,1.4126984126984123,1.333333333333333,1.425925925925926,1.292929292929293,1.3456790123456788,1.365079365079365,1.3194444444444444,1.5333333333333332,1.2555555555555558,1.4888888888888887,1.2444444444444442,1.3809523809523805,1.3492063492063489,1.2916666666666667,1.3796296296296293,1.1999999999999997
4,2.4583333333333335,2.446428571428571,2.3,2.430555555555555,2.6875,1.267857142857143,1.3854166666666667,1.25,1.2083333333333333,1.375,1.472222222222222,1.361111111111111,1.3636363636363635,1.352272727272727,1.359375,1.59375,1.3295454545454546,1.5625,1.2604166666666667,1.453125,1.3125,1.409090909090909,1.2916666666666667,1.3875,1.3846153846153848,1.25,1.59375,1.125,1.4375,1.53125,1.4249999999999998,1.5625,1.425,1.463235294117647,1.2708333333333333,1.25,1.34375,1.409090909090909,1.3749999999999998,1.375,1.3571428571428572,1.59375,1.6388888888888884,1.386363636363636,1.25,1.3214285714285716,1.3046875,1.1,1.2142857142857142,1.3035714285714286,1.2708333333333333,1.5208333333333335,1.2954545454545456,1.1944444444444444,1.3482142857142858,1.453125,1.5874999999999997,1.2375,1.475,1.3750000000000002,1.3750000000000002,1.3928571428571432,1.453125,1.375,1.275
10,1.4285714285714284,1.163265306122449,1.3714285714285717,1.3174603174603172,1.267857142857143,2.6734693877551026,2.357142857142857,2.5238095238095237,2.1904761904761902,2.346938775510204,1.3015873015873014,1.2857142857142854,1.3896103896103897,1.324675324675325,1.3928571428571428,1.2678571428571428,1.3116883116883118,1.2142857142857142,1.4523809523809523,1.2857142857142858,1.452380952380952,1.3766233766233766,1.365079365079365,1.4428571428571428,1.4725274725274724,1.4404761904761905,1.4285714285714284,1.4999999999999998,1.1666666666666663,1.1964285714285714,1.2428571428571429,1.4464285714285714,1.4428571428571428,1.3865546218487397,1.3333333333333328,1.3673469387755104,1.285714285714286,1.2597402597402596,1.380952380952381,1.333333333333333,1.4897959183673468,1.0357142857142856,1.222222222222222,1.4805194805194806,1.357142857142857,1.2857142857142858,1.2946428571428572,1.7142857142857144,1.4081632653061227,1.3061224489795917,1.4047619047619044,1.357142857142857,1.3376623376623378,1.6349206349206347,1.346938775510204,1.3392857142857144,1.3714285714285712,1.3285714285714283,1.4000000000000001,1.3142857142857145,1.4285714285714284,1.3673469387755102,1.4642857142857142,1.345238095238095,1.5142857142857142
11,1.291666666666667,1.238095238095238,1.4666666666666668,1.398148148148148,1.3854166666666667,2.357142857142857,2.513888888888889,2.3796296296296293,2.3055555555555554,2.547619047619048,1.287037037037037,1.3888888888888888,1.4090909090909087,1.4772727272727268,1.34375,1.3541666666666667,1.4545454545454544,1.3888888888888888,1.3958333333333333,1.4270833333333333,1.5555555555555556,1.3787878787878787,1.3055555555555556,1.4333333333333336,1.4166666666666665,1.3680555555555556,1.375,1.5208333333333333,1.4861111111111112,1.3854166666666665,1.4083333333333332,1.3645833333333335,1.3750000000000002,1.3774509803921569,1.3333333333333335,1.4523809523809519,1.3854166666666665,1.3257575757575755,1.4444444444444446,1.4305555555555556,1.3571428571428568,1.3333333333333335,1.3425925925925928,1.2878787878787876,1.3854166666666667,1.5476190476190474,1.4479166666666665,1.25,1.4285714285714284,1.4583333333333333,1.3611111111111112,1.2083333333333335,1.3712121212121207,1.1666666666666665,1.3869047619047619,1.3020833333333335,1.3166666666666667,1.3666666666666667,1.3666666666666667,1.4166666666666667,1.3690476190476186,1.3809523809523805,1.4895833333333333,1.3680555555555556,1.2833333333333334
12,1.3148148148148144,1.1904761904761902,1.6222222222222218,1.296296296296296,1.25,2.5238095238095237,2.3796296296296293,2.8518518518518516,2.6296296296296293,2.3492063492063484,1.5061728395061726,1.4197530864197527,1.2929292929292928,1.4343434343434343,1.3333333333333333,1.375,1.4040404040404038,1.1666666666666665,1.5648148148148147,1.2916666666666667,1.2407407407407407,1.303030303030303,1.4691358024691354,1.3333333333333333,1.5897435897435896,1.4259259259259258,1.2500000000000002,1.5555555555555554,1.3148148148148149,1.1805555555555556,1.4555555555555555,1.1666666666666667,1.5444444444444443,1.4509803921568627,1.4074074074074072,1.476190476190476,1.347222222222222,1.323232323232323,1.3086419753086416,1.3333333333333333,1.46031746031746,1.1944444444444446,1.2098765432098764,1.2828282828282827,1.25,1.4285714285714284,1.347222222222222,1.422222222222222,1.3492063492063489,1.436507936507936,1.5555555555555554,1.4444444444444442,1.4040404040404038,1.6543209876543208,1.4285714285714284,1.3888888888888888,1.1888888888888887,1.411111111111111,1.111111111111111,1.4666666666666663,1.444444444444444,1.4047619047619044,1.5277777777777777,1.4166666666666663,1.6444444444444444
13,1.222222222222222,1.4761904761904758,1.5333333333333332,1.3703703703703702,1.2083333333333333,2.1904761904761902,2.3055555555555554,2.6296296296296293,3.0,2.333333333333333,1.4814814814814812,1.5925925925925923,1.2424242424242422,1.3939393939393936,1.375,1.375,1.4545454545454544,1.277777777777778,1.4166666666666665,1.3333333333333333,1.1666666666666665,1.212121212121212,1.5555555555555551,1.2333333333333332,1.3846153846153846,1.4166666666666665,1.0833333333333333,1.3333333333333333,1.5,1.3333333333333333,1.5666666666666664,1.0416666666666667,1.3666666666666665,1.3333333333333333,1.3888888888888888,1.4285714285714284,1.5,1.4545454545454544,1.2222222222222219,1.3333333333333335,1.238095238095238,1.5,1.37037037037037,1.1515151515151514,1.3333333333333333,1.4761904761904758,1.3749999999999998,1.2666666666666666,1.3809523809523805,1.4523809523809519,1.5,1.5555555555555556,1.424242424242424,1.5185185185185184,1.4047619047619047,1.3333333333333333,1.0666666666666667,1.4333333333333333,0.9999999999999999,1.4666666666666666,1.2857142857142854,1.3095238095238093,1.3333333333333333,1.3888888888888888,1.4666666666666666
